date,plant_id,product_id,product_type,grade,thickness_mm,length_mm,price_per_ton,promotion,stock_ton,weekday,month,holiday,sales_ton,prev_day_sales_ton,rolling_7d_mean_ton,rolling_30d_mean_ton
2023-08-07,1,1,coil,C,2.0,12000,875.37,0,129.74,0,8,0,1.925,0.985,1.6095714285714284,1.6912666666666667
2023-08-08,1,1,coil,C,2.0,12000,864.73,0,147.88,1,8,0,2.192,1.925,1.6761428571428572,1.7286
2023-08-09,1,1,coil,C,2.0,12000,864.22,0,220.63,2,8,0,1.227,2.192,1.5807142857142857,1.7041666666666666
2023-08-10,1,1,coil,C,2.0,12000,875.36,0,243.39,3,8,0,1.848,1.227,1.57,1.7122
2023-08-11,1,1,coil,C,2.0,12000,871.59,0,235.67,4,8,0,1.786,1.848,1.5618571428571428,1.6876
2023-08-12,1,1,coil,C,2.0,12000,905.21,0,261.16,5,8,0,0.786,1.786,1.5355714285714286,1.6602
2023-08-13,1,1,coil,C,2.0,12000,882.44,0,245.99,6,8,0,1.13,0.786,1.5562857142857143,1.6491
2023-08-14,1,1,coil,C,2.0,12000,895.11,0,115.91,0,8,0,1.152,1.13,1.445857142857143,1.6552
2023-08-15,1,1,coil,C,2.0,12000,871.84,0,184.98,1,8,0,1.515,1.152,1.3491428571428572,1.6690666666666667
2023-08-16,1,1,coil,C,2.0,12000,874.37,0,103.32,2,8,0,1.382,1.515,1.3712857142857142,1.6451
2023-08-17,1,1,coil,C,2.0,12000,870.94,0,191.71,3,8,0,1.504,1.382,1.322142857142857,1.6294666666666666
2023-08-18,1,1,coil,C,2.0,12000,902.87,0,315.49,4,8,0,1.44,1.504,1.2727142857142855,1.6067
2023-08-19,1,1,coil,C,2.0,12000,904.91,0,258.36,5,8,0,1.463,1.44,1.3694285714285714,1.5886333333333333
2023-08-20,1,1,coil,C,2.0,12000,871.49,0,174.12,6,8,0,0.864,1.463,1.3314285714285712,1.4857333333333334
2023-08-21,1,1,coil,C,2.0,12000,895.61,0,175.2,0,8,0,1.604,0.864,1.3960000000000001,1.4928
2023-08-22,1,1,coil,C,2.0,12000,900.19,0,181.33,1,8,0,1.283,1.604,1.3628571428571428,1.4964666666666666
2023-08-23,1,1,coil,C,2.0,12000,891.94,0,217.18,2,8,0,1.548,1.283,1.3865714285714286,1.4928666666666668
2023-08-24,1,1,coil,C,2.0,12000,871.19,0,317.87,3,8,0,2.01,1.548,1.4588571428571429,1.5169666666666666
2023-08-25,1,1,coil,C,2.0,12000,865.37,0,181.87,4,8,0,1.92,2.01,1.5274285714285714,1.5186
2023-08-26,1,1,coil,C,2.0,12000,900.41,0,227.17,5,8,0,1.299,1.92,1.5039999999999998,1.5132333333333334
2023-08-27,1,1,coil,C,2.0,12000,865.17,0,112.57,6,8,0,0.667,1.299,1.475857142857143,1.4644
2023-08-28,1,1,coil,C,2.0,12000,893.14,0,157.95,0,8,0,1.64,0.667,1.4809999999999999,1.484533333333333
2023-08-29,1,1,coil,C,2.0,12000,891.38,0,25.96,1,8,0,1.385,1.64,1.4955714285714286,1.4988000000000001
2023-08-30,1,1,coil,C,2.0,12000,897.59,0,266.19,2,8,0,1.283,1.385,1.4577142857142857,1.4731666666666667
2023-08-31,1,1,coil,C,2.0,12000,873.09,0,212.0,3,8,0,1.794,1.283,1.4268571428571428,1.4754333333333334
2023-09-01,1,1,coil,C,2.0,12000,898.73,0,220.28,4,9,0,1.798,1.794,1.4094285714285715,1.4722000000000002
2023-09-02,1,1,coil,C,2.0,12000,892.0,0,250.43,5,9,0,1.421,1.798,1.426857142857143,1.4554666666666667
2023-09-03,1,1,coil,C,2.0,12000,868.32,0,181.48,6,9,0,0.757,1.421,1.4397142857142857,1.4192666666666667
2023-09-04,1,1,coil,C,2.0,12000,868.42,0,220.91,0,9,0,1.796,0.757,1.462,1.4467999999999999
2023-09-05,1,1,coil,C,2.0,12000,861.63,0,240.89,1,9,0,1.249,1.796,1.4425714285714286,1.4556
2023-09-06,1,1,coil,C,2.0,12000,889.12,0,237.67,2,9,0,1.199,1.249,1.4305714285714284,1.4314
2023-09-07,1,1,coil,C,2.0,12000,895.62,0,213.33,3,9,0,1.46,1.199,1.382857142857143,1.407
2023-09-08,1,1,coil,C,2.0,12000,903.67,0,260.45,4,9,0,1.12,1.46,1.286,1.403433333333333
2023-09-09,1,1,coil,C,2.0,12000,865.86,0,208.78,5,9,0,1.127,1.12,1.244,1.3794
2023-09-10,1,1,coil,C,2.0,12000,874.58,0,181.85,6,9,0,1.039,1.127,1.2842857142857143,1.3545000000000003
2023-09-11,1,1,coil,C,2.0,12000,876.55,0,175.99,0,9,0,1.674,1.039,1.266857142857143,1.3841
2023-09-12,1,1,coil,C,2.0,12000,904.13,0,218.36,1,9,0,1.387,1.674,1.2865714285714287,1.3926666666666667
2023-09-13,1,1,coil,C,2.0,12000,758.84,1,193.45,2,9,0,2.412,1.387,1.459857142857143,1.4346666666666665
2023-09-14,1,1,coil,C,2.0,12000,891.38,0,114.95,3,9,0,1.461,2.412,1.4599999999999997,1.4328666666666665
2023-09-15,1,1,coil,C,2.0,12000,880.08,0,138.51,4,9,0,1.565,1.461,1.5235714285714288,1.4389666666666665
2023-09-16,1,1,coil,C,2.0,12000,891.84,0,256.09,5,9,0,1.341,1.565,1.554142857142857,1.4335333333333333
2023-09-17,1,1,coil,C,2.0,12000,903.14,0,188.88,6,9,0,0.581,1.341,1.4887142857142857,1.4049
2023-09-18,1,1,coil,C,2.0,12000,879.8,0,138.64,0,9,0,2.114,0.581,1.5515714285714286,1.4266
2023-09-19,1,1,coil,C,2.0,12000,904.59,0,244.89,1,9,0,1.473,2.114,1.5638571428571428,1.4468999999999999
2023-09-20,1,1,coil,C,2.0,12000,870.72,0,203.71,2,9,0,1.574,1.473,1.4441428571428574,1.4459000000000002
2023-09-21,1,1,coil,C,2.0,12000,899.34,0,225.28,3,9,0,1.541,1.574,1.4555714285714285,1.4545
2023-09-22,1,1,coil,C,2.0,12000,899.52,0,235.39,4,9,0,1.765,1.541,1.484142857142857,1.4617333333333333
2023-09-23,1,1,coil,C,2.0,12000,894.8,0,152.78,5,9,0,1.035,1.765,1.4404285714285714,1.4292333333333331
2023-09-24,1,1,coil,C,2.0,12000,901.82,0,262.46,6,9,0,1.071,1.035,1.5104285714285715,1.4009333333333334
2023-09-25,1,1,coil,C,2.0,12000,866.51,0,218.75,0,9,0,1.426,1.071,1.4121428571428571,1.4051666666666665
2023-09-26,1,1,coil,C,2.0,12000,870.16,0,162.96,1,9,0,1.637,1.426,1.4355714285714285,1.4375
2023-09-27,1,1,coil,C,2.0,12000,873.17,0,168.27,2,9,0,1.93,1.637,1.4864285714285714,1.4471666666666667
2023-09-28,1,1,coil,C,2.0,12000,861.86,0,191.35,3,9,0,1.461,1.93,1.4749999999999999,1.4497
2023-09-29,1,1,coil,C,2.0,12000,887.72,0,251.18,4,9,0,1.256,1.461,1.4022857142857141,1.4488
2023-09-30,1,1,coil,C,2.0,12000,895.62,0,198.79,5,9,0,0.764,1.256,1.3635714285714287,1.4144666666666665
2023-10-01,1,1,coil,C,2.0,12000,871.99,0,320.1,6,10,0,0.967,0.764,1.3487142857142855,1.3867666666666665
2023-10-02,1,1,coil,C,2.0,12000,885.95,0,156.18,0,10,0,1.59,0.967,1.372142857142857,1.3923999999999999
2023-10-03,1,1,coil,C,2.0,12000,862.81,0,191.05,1,10,0,1.433,1.59,1.343,1.4149333333333334
2023-10-04,1,1,coil,C,2.0,12000,886.29,0,249.44,2,10,0,1.764,1.433,1.3192857142857142,1.4138666666666666
2023-10-05,1,1,coil,C,2.0,12000,868.71,0,213.78,3,10,0,1.395,1.764,1.3098571428571428,1.4187333333333332
2023-10-06,1,1,coil,C,2.0,12000,862.74,0,290.6,4,10,0,1.761,1.395,1.382,1.4374666666666667
2023-10-07,1,1,coil,C,2.0,12000,892.73,0,171.03,5,10,0,1.262,1.761,1.4531428571428573,1.4308666666666667
2023-10-08,1,1,coil,C,2.0,12000,864.87,0,205.73,6,10,0,1.274,1.262,1.4969999999999999,1.436
2023-10-09,1,1,coil,C,2.0,12000,881.23,0,220.07,0,10,0,2.251,1.274,1.5914285714285714,1.4734666666666667
2023-10-10,1,1,coil,C,2.0,12000,864.94,0,148.42,1,10,0,1.49,2.251,1.5995714285714284,1.4884999999999997
2023-10-11,1,1,coil,C,2.0,12000,890.3,0,348.25,2,10,0,1.54,1.49,1.5675714285714286,1.4840333333333333
2023-10-12,1,1,coil,C,2.0,12000,871.39,0,143.61,3,10,0,1.799,1.54,1.6252857142857142,1.4977666666666667
2023-10-13,1,1,coil,C,2.0,12000,864.52,0,254.55,4,10,0,1.62,1.799,1.6051428571428572,1.4713666666666667
2023-10-14,1,1,coil,C,2.0,12000,893.99,0,106.78,5,10,0,0.665,1.62,1.5198571428571428,1.4448333333333332
2023-10-15,1,1,coil,C,2.0,12000,904.76,0,121.91,6,10,0,1.516,0.665,1.5544285714285715,1.4432
2023-10-16,1,1,coil,C,2.0,12000,882.74,0,118.35,0,10,0,1.426,1.516,1.4365714285714284,1.4460333333333333
2023-10-17,1,1,coil,C,2.0,12000,901.45,0,226.64,1,10,0,1.163,1.426,1.389857142857143,1.4654333333333334
2023-10-18,1,1,coil,C,2.0,12000,893.57,0,220.08,2,10,0,1.36,1.163,1.364142857142857,1.4403000000000001
2023-10-19,1,1,coil,C,2.0,12000,869.25,0,216.19,3,10,0,1.558,1.36,1.3297142857142856,1.4431333333333334
2023-10-20,1,1,coil,C,2.0,12000,872.22,0,192.16,4,10,0,1.956,1.558,1.3777142857142857,1.4558666666666664
2023-10-21,1,1,coil,C,2.0,12000,877.14,0,142.22,5,10,0,1.07,1.956,1.4355714285714285,1.4401666666666666
2023-10-22,1,1,coil,C,2.0,12000,903.95,0,240.36,6,10,0,0.549,1.07,1.2974285714285714,1.3996333333333333
2023-10-23,1,1,coil,C,2.0,12000,895.34,0,122.21,0,10,0,1.486,0.549,1.3059999999999998,1.4146666666666667
2023-10-24,1,1,coil,C,2.0,12000,868.81,0,95.24,1,10,0,1.732,1.486,1.3872857142857142,1.4366999999999999
2023-10-25,1,1,coil,C,2.0,12000,880.29,0,232.45,2,10,0,1.203,1.732,1.364857142857143,1.4292666666666667
2023-10-26,1,1,coil,C,2.0,12000,868.69,0,242.35,3,10,0,2.027,1.203,1.4318571428571427,1.4422666666666666
2023-10-27,1,1,coil,C,2.0,12000,898.45,0,218.13,4,10,0,1.955,2.027,1.4317142857142857,1.4431000000000003
2023-10-28,1,1,coil,C,2.0,12000,870.4,0,183.66,5,10,0,0.83,1.955,1.3974285714285715,1.4220666666666666
2023-10-29,1,1,coil,C,2.0,12000,884.69,0,193.45,6,10,0,0.658,0.83,1.4130000000000003,1.4021333333333332
2023-10-30,1,1,coil,C,2.0,12000,875.25,0,170.56,0,10,0,1.651,0.658,1.4365714285714286,1.4317
2023-10-31,1,1,coil,C,2.0,12000,904.71,0,206.97,1,10,0,1.689,1.651,1.4304285714285716,1.4557666666666667
2023-11-01,1,1,coil,C,2.0,12000,881.34,0,94.95,2,11,0,2.525,1.689,1.6192857142857144,1.4869333333333332
2023-11-02,1,1,coil,C,2.0,12000,867.49,0,153.08,3,11,0,1.886,2.525,1.5991428571428572,1.5020333333333333
2023-11-03,1,1,coil,C,2.0,12000,903.98,0,213.83,4,11,0,1.379,1.886,1.516857142857143,1.4891999999999999
2023-11-04,1,1,coil,C,2.0,12000,899.5,0,227.36,5,11,0,0.68,1.379,1.4954285714285713,1.4653666666666667
2023-11-05,1,1,coil,C,2.0,12000,902.86,0,198.46,6,11,0,1.551,0.68,1.6229999999999998,1.4583666666666666
2023-11-06,1,1,coil,C,2.0,12000,899.54,0,177.55,0,11,0,1.617,1.551,1.618142857142857,1.4701999999999997
2023-11-07,1,1,coil,C,2.0,12000,891.65,0,146.17,1,11,0,1.826,1.617,1.6377142857142855,1.4886000000000001
2023-11-08,1,1,coil,C,2.0,12000,878.66,0,161.42,2,11,0,1.761,1.826,1.5285714285714287,1.4722666666666666
2023-11-09,1,1,coil,C,2.0,12000,905.27,0,250.26,3,11,0,1.51,1.761,1.4748571428571429,1.4729333333333334
2023-11-10,1,1,coil,C,2.0,12000,886.27,0,228.22,4,11,0,1.76,1.51,1.5292857142857144,1.4802666666666666
2023-11-11,1,1,coil,C,2.0,12000,875.72,0,252.35,5,11,0,1.186,1.76,1.6015714285714286,1.4598333333333333
2023-11-12,1,1,coil,C,2.0,12000,896.41,0,264.49,6,11,0,0.897,1.186,1.5081428571428572,1.4357333333333335
2023-11-13,1,1,coil,C,2.0,12000,885.28,0,136.1,0,11,0,1.173,0.897,1.4447142857142856,1.4526666666666666
2023-11-14,1,1,coil,C,2.0,12000,878.43,0,122.36,1,11,0,1.601,1.173,1.4125714285714284,1.4555000000000002
2023-11-15,1,1,coil,C,2.0,12000,871.34,0,208.48,2,11,0,1.51,1.601,1.3767142857142858,1.4583000000000002
2023-11-16,1,1,coil,C,2.0,12000,888.58,0,87.55,3,11,0,1.46,1.51,1.3695714285714284,1.4682
2023-11-17,1,1,coil,C,2.0,12000,884.16,0,177.29,4,11,0,1.677,1.46,1.3577142857142857,1.4787666666666666
2023-11-18,1,1,coil,C,2.0,12000,878.06,0,272.27,5,11,0,0.477,1.677,1.2564285714285715,1.4427333333333332
2023-11-19,1,1,coil,C,2.0,12000,888.07,0,234.0,6,11,0,1.179,0.477,1.2967142857142857,1.4168333333333334
2023-11-20,1,1,coil,C,2.0,12000,903.34,0,187.37,0,11,0,1.746,1.179,1.3785714285714286,1.439366666666667
2023-11-21,1,1,coil,C,2.0,12000,864.0,0,190.56,1,11,0,1.933,1.746,1.426,1.4855000000000003
2023-11-22,1,1,coil,C,2.0,12000,882.7,0,156.47,2,11,0,1.411,1.933,1.4118571428571427,1.483
2023-11-23,1,1,coil,C,2.0,12000,896.64,0,104.39,3,11,0,1.781,1.411,1.4577142857142857,1.4846333333333335
2023-11-24,1,1,coil,C,2.0,12000,892.82,0,169.83,4,11,0,1.203,1.781,1.3900000000000001,1.4846333333333335
2023-11-25,1,1,coil,C,2.0,12000,869.31,0,151.54,5,11,0,1.224,1.203,1.4967142857142857,1.4578666666666669
2023-11-26,1,1,coil,C,2.0,12000,892.51,0,208.02,6,11,0,0.732,1.224,1.4328571428571428,1.4171
2023-11-27,1,1,coil,C,2.0,12000,903.67,0,269.87,0,11,0,1.631,0.732,1.4164285714285714,1.4438
2023-11-28,1,1,coil,C,2.0,12000,863.26,0,223.6,1,11,0,1.84,1.631,1.403142857142857,1.4831999999999999
2023-11-29,1,1,coil,C,2.0,12000,897.35,0,185.8,2,11,0,1.803,1.84,1.4591428571428573,1.4882666666666668
2023-11-30,1,1,coil,C,2.0,12000,888.2,0,257.47,3,11,0,1.629,1.803,1.4374285714285713,1.4862666666666666
2023-12-01,1,1,coil,C,2.0,12000,876.88,0,237.36,4,12,0,1.587,1.629,1.4922857142857142,1.4550000000000003
2023-12-02,1,1,coil,C,2.0,12000,897.5,0,290.98,5,12,0,0.788,1.587,1.43,1.4183999999999999
2023-12-03,1,1,coil,C,2.0,12000,888.77,0,311.13,6,12,0,0.686,0.788,1.4234285714285715,1.3953
2023-12-04,1,1,coil,C,2.0,12000,893.73,0,182.29,0,12,0,1.885,0.686,1.4597142857142857,1.4354666666666667
2023-12-05,1,1,coil,C,2.0,12000,862.39,0,261.23,1,12,0,2.354,1.885,1.5331428571428574,1.4622333333333333
2023-12-06,1,1,coil,C,2.0,12000,871.54,0,272.97,2,12,0,1.333,2.354,1.466,1.4527666666666668
2023-12-07,1,1,coil,C,2.0,12000,904.76,0,220.73,3,12,0,1.491,1.333,1.4462857142857144,1.4416000000000002
2023-12-08,1,1,coil,C,2.0,12000,880.17,0,248.82,4,12,0,2.148,1.491,1.5264285714285715,1.4545
2023-12-09,1,1,coil,C,2.0,12000,866.99,0,215.13,5,12,0,0.961,2.148,1.5511428571428572,1.4362
2023-12-10,1,1,coil,C,2.0,12000,873.4,0,144.96,6,12,0,0.897,0.961,1.5812857142857144,1.4074333333333333
2023-12-11,1,1,coil,C,2.0,12000,864.4,0,162.05,0,12,0,1.898,0.897,1.5831428571428572,1.4311666666666665
2023-12-12,1,1,coil,C,2.0,12000,871.62,0,251.55,1,12,0,1.899,1.898,1.518142857142857,1.4645666666666666
2023-12-13,1,1,coil,C,2.0,12000,884.77,0,141.37,2,12,0,1.453,1.899,1.5352857142857144,1.4739
2023-12-14,1,1,coil,C,2.0,12000,905.04,0,234.75,3,12,0,2.336,1.453,1.656,1.4984
2023-12-15,1,1,coil,C,2.0,12000,881.8,0,204.82,4,12,0,1.639,2.336,1.5832857142857144,1.5027
2023-12-16,1,1,coil,C,2.0,12000,869.06,0,150.47,5,12,0,1.326,1.639,1.6354285714285715,1.498233333333333
2023-12-17,1,1,coil,C,2.0,12000,865.6,0,279.17,6,12,0,1.056,1.326,1.6581428571428571,1.4775333333333334
2023-12-18,1,1,coil,C,2.0,12000,890.57,0,173.3,0,12,0,1.403,1.056,1.5874285714285714,1.5084000000000002
2023-12-19,1,1,coil,C,2.0,12000,904.97,0,203.65,1,12,0,2.01,1.403,1.6032857142857144,1.5361
2023-12-20,1,1,coil,C,2.0,12000,884.25,0,162.54,2,12,0,1.926,2.01,1.6708571428571428,1.5421
2023-12-21,1,1,coil,C,2.0,12000,866.96,0,225.19,3,12,0,2.103,1.926,1.6375714285714285,1.5477666666666667
2023-12-22,1,1,coil,C,2.0,12000,862.94,0,146.47,4,12,0,1.681,2.103,1.6435714285714285,1.5567666666666666
2023-12-23,1,1,coil,C,2.0,12000,865.2,0,204.36,5,12,0,1.379,1.681,1.651142857142857,1.5433666666666666
2023-12-24,1,1,coil,C,2.0,12000,878.8,0,307.79,6,12,0,0.8,1.379,1.6145714285714285,1.5299333333333334
2023-12-25,1,1,coil,C,2.0,12000,901.76,0,212.57,0,12,0,1.815,0.8,1.6734285714285715,1.5496333333333332
2023-12-26,1,1,coil,C,2.0,12000,870.51,0,178.07,1,12,0,2.29,1.815,1.7134285714285713,1.6015666666666666
2023-12-27,1,1,coil,C,2.0,12000,899.5,0,228.42,2,12,0,2.014,2.29,1.7259999999999998,1.6143333333333334
2023-12-28,1,1,coil,C,2.0,12000,864.91,0,140.6,3,12,0,1.866,2.014,1.692142857142857,1.6152000000000002
2023-12-29,1,1,coil,C,2.0,12000,876.56,0,202.53,4,12,0,1.983,1.866,1.735285714285714,1.6211999999999998
2023-12-30,1,1,coil,C,2.0,12000,867.18,0,323.24,5,12,0,1.094,1.983,1.6945714285714286,1.6033666666666666
2023-12-31,1,1,coil,C,2.0,12000,869.03,0,73.71,6,12,0,1.202,1.094,1.7520000000000002,1.5905333333333331
2024-01-01,1,1,coil,C,2.0,12000,877.5,0,225.39,0,1,1,2.009,1.202,1.7797142857142856,1.6312333333333333
2024-01-02,1,1,coil,C,2.0,12000,875.05,0,55.59,1,1,1,2.096,2.009,1.752,1.6782333333333335
2024-01-03,1,1,coil,C,2.0,12000,889.51,0,227.01,2,1,1,1.57,2.096,1.6885714285714286,1.6677333333333335
2024-01-04,1,1,coil,C,2.0,12000,868.03,0,165.57,3,1,0,2.027,1.57,1.7115714285714287,1.6568333333333336
2024-01-05,1,1,coil,C,2.0,12000,863.89,0,171.82,4,1,0,1.945,2.027,1.7061428571428574,1.6772333333333334
2024-01-06,1,1,coil,C,2.0,12000,874.68,0,215.12,5,1,0,1.03,1.945,1.6969999999999998,1.6618666666666668
2024-01-07,1,1,coil,C,2.0,12000,883.74,0,123.29,6,1,0,1.473,1.03,1.7357142857142858,1.6393666666666669
2024-01-08,1,1,coil,C,2.0,12000,884.51,0,147.8,0,1,0,1.938,1.473,1.7255714285714288,1.6719333333333333
2024-01-09,1,1,coil,C,2.0,12000,881.12,0,174.64,1,1,0,1.668,1.938,1.6644285714285716,1.697633333333333
2024-01-10,1,1,coil,C,2.0,12000,897.72,0,243.93,2,1,0,2.185,1.668,1.7522857142857144,1.7072
2024-01-11,1,1,coil,C,2.0,12000,774.08,1,180.42,3,1,0,3.694,2.185,1.9904285714285714,1.7670333333333335
2024-01-12,1,1,coil,C,2.0,12000,894.76,0,205.44,4,1,0,1.643,3.694,1.9472857142857143,1.7733666666666668
2024-01-13,1,1,coil,C,2.0,12000,861.88,0,150.29,5,1,0,1.262,1.643,1.9804285714285714,1.7375666666666667
2024-01-14,1,1,coil,C,2.0,12000,881.32,0,140.35,6,1,0,1.214,1.262,1.9434285714285713,1.7234000000000003
2024-01-15,1,1,coil,C,2.0,12000,893.76,0,84.87,0,1,0,1.864,1.214,1.932857142857143,1.7413333333333334
2024-01-16,1,1,coil,C,2.0,12000,881.54,0,214.24,1,1,0,2.114,1.864,1.9965714285714284,1.7766
2024-01-17,1,1,coil,C,2.0,12000,895.93,0,257.12,2,1,0,1.661,2.114,1.921714285714286,1.7852
2024-01-18,1,1,coil,C,2.0,12000,872.54,0,195.58,3,1,0,2.376,1.661,1.7334285714285715,1.7974
2024-01-19,1,1,coil,C,2.0,12000,890.33,0,213.83,4,1,0,2.27,2.376,1.823,1.8088666666666666
2024-01-20,1,1,coil,C,2.0,12000,864.28,0,140.44,5,1,0,1.305,2.27,1.8291428571428572,1.7822666666666664
2024-01-21,1,1,coil,C,2.0,12000,883.86,0,188.55,6,1,0,1.267,1.305,1.8367142857142855,1.7684666666666666
2024-01-22,1,1,coil,C,2.0,12000,892.83,0,159.88,0,1,0,2.424,1.267,1.9167142857142854,1.8033000000000001
2024-01-23,1,1,coil,C,2.0,12000,876.72,0,234.01,1,1,0,2.453,2.424,1.965142857142857,1.8583999999999998
2024-01-24,1,1,coil,C,2.0,12000,869.0,0,214.13,2,1,0,1.931,2.453,2.0037142857142856,1.8622666666666667
2024-01-25,1,1,coil,C,2.0,12000,873.0,0,230.36,3,1,0,2.525,1.931,2.025,1.8701
2024-01-26,1,1,coil,C,2.0,12000,870.39,0,214.06,4,1,0,1.869,2.525,1.9677142857142855,1.8652666666666666
2024-01-27,1,1,coil,C,2.0,12000,889.65,0,170.83,5,1,0,1.254,1.869,1.9604285714285712,1.8448666666666667
2024-01-28,1,1,coil,C,2.0,12000,896.45,0,272.78,6,1,0,1.767,1.254,2.031857142857143,1.8376666666666668
2024-01-29,1,1,coil,C,2.0,12000,897.03,0,157.31,0,1,0,2.155,1.767,1.9934285714285713,1.8730333333333333
2024-01-30,1,1,coil,C,2.0,12000,902.14,0,170.26,1,1,0,1.646,2.155,1.878142857142857,1.8878333333333335
2024-01-31,1,1,coil,C,2.0,12000,880.66,0,228.97,2,1,0,2.17,1.646,1.9122857142857141,1.8932
2024-02-01,1,1,coil,C,2.0,12000,866.69,0,210.52,3,2,0,2.196,2.17,1.8652857142857144,1.8965333333333334
2024-02-02,1,1,coil,C,2.0,12000,873.92,0,215.21,4,2,0,2.297,2.196,1.9264285714285714,1.9207666666666665
2024-02-03,1,1,coil,C,2.0,12000,901.74,0,241.88,5,2,0,1.016,2.297,1.8924285714285713,1.8870666666666664
2024-02-04,1,1,coil,C,2.0,12000,898.35,0,244.43,6,2,0,1.492,1.016,1.853142857142857,1.8719666666666666
2024-02-05,1,1,coil,C,2.0,12000,869.15,0,216.31,0,2,0,2.261,1.492,1.868285714285714,1.9129999999999998
2024-02-06,1,1,coil,C,2.0,12000,863.25,0,195.28,1,2,0,2.257,2.261,1.9555714285714285,1.9391333333333334
2024-02-07,1,1,coil,C,2.0,12000,897.29,0,201.52,2,2,0,1.688,2.257,1.8867142857142858,1.9308
2024-02-08,1,1,coil,C,2.0,12000,893.56,0,315.02,3,2,0,2.479,1.688,1.9271428571428573,1.9578333333333333
2024-02-09,1,1,coil,C,2.0,12000,874.43,0,290.57,4,2,0,2.432,2.479,1.9464285714285716,1.9660666666666666
2024-02-10,1,1,coil,C,2.0,12000,889.31,0,168.88,5,2,0,1.453,2.432,2.008857142857143,1.8913666666666666
2024-02-11,1,1,coil,C,2.0,12000,861.76,0,241.42,6,2,0,1.108,1.453,1.9540000000000002,1.8735333333333333
2024-02-12,1,1,coil,C,2.0,12000,865.71,0,264.4,0,2,0,2.17,1.108,1.9410000000000003,1.9038
2024-02-13,1,1,coil,C,2.0,12000,885.75,0,235.99,1,2,0,2.645,2.17,1.9964285714285714,1.9515
2024-02-14,1,1,coil,C,2.0,12000,876.97,0,213.9,2,2,0,2.69,2.645,2.1395714285714287,1.9790333333333334
2024-02-15,1,1,coil,C,2.0,12000,787.42,1,127.51,3,2,0,3.658,2.69,2.308,2.0305
2024-02-16,1,1,coil,C,2.0,12000,874.78,0,159.14,4,2,0,1.643,3.658,2.1952857142857143,2.0299
2024-02-17,1,1,coil,C,2.0,12000,900.3,0,115.06,5,2,0,1.733,1.643,2.2352857142857143,2.0084666666666666
2024-02-18,1,1,coil,C,2.0,12000,891.92,0,258.33,6,2,0,1.149,1.733,2.241142857142857,1.9711
2024-02-19,1,1,coil,C,2.0,12000,887.2,0,310.71,0,2,0,2.137,1.149,2.2364285714285717,1.9988333333333335
2024-02-20,1,1,coil,C,2.0,12000,886.84,0,293.07,1,2,0,2.796,2.137,2.258,2.0498
2024-02-21,1,1,coil,C,2.0,12000,891.08,0,168.76,2,2,0,2.463,2.796,2.2255714285714285,2.0511
2024-02-22,1,1,coil,C,2.0,12000,883.25,0,255.8,3,2,0,2.058,2.463,1.9969999999999999,2.0379333333333336
2024-02-23,1,1,coil,C,2.0,12000,896.01,0,61.32,4,2,0,2.438,2.058,2.1105714285714288,2.0548333333333333
2024-02-24,1,1,coil,C,2.0,12000,875.77,0,157.84,5,2,0,1.335,2.438,2.053714285714286,2.0151666666666666
2024-02-25,1,1,coil,C,2.0,12000,887.64,0,209.49,6,2,0,1.518,1.335,2.1064285714285713,2.0034666666666667
2024-02-26,1,1,coil,C,2.0,12000,889.31,0,182.52,0,2,0,2.316,1.518,2.132,2.038866666666667
2024-02-27,1,1,coil,C,2.0,12000,898.26,0,259.93,1,2,0,1.618,2.316,1.9637142857142855,2.0339
2024-02-28,1,1,coil,C,2.0,12000,869.46,0,129.46,2,2,0,1.982,1.618,1.895,2.0281333333333333
2024-02-29,1,1,coil,C,2.0,12000,758.92,1,173.61,3,2,0,4.497,1.982,2.2434285714285713,2.1231666666666666
2024-03-01,1,1,coil,C,2.0,12000,874.48,0,251.65,4,3,0,2.299,4.497,2.2235714285714283,2.127466666666667
2024-03-02,1,1,coil,C,2.0,12000,869.53,0,190.39,5,3,0,1.847,2.299,2.296714285714286,2.1158333333333332
2024-03-03,1,1,coil,C,2.0,12000,867.22,0,210.28,6,3,0,1.325,1.847,2.269142857142857,2.0834333333333332
2024-03-04,1,1,coil,C,2.0,12000,880.55,0,245.01,0,3,0,2.571,1.325,2.305571428571429,2.135266666666667
2024-03-05,1,1,coil,C,2.0,12000,888.17,0,219.77,1,3,0,2.132,2.571,2.3790000000000004,2.1565999999999996
2024-03-06,1,1,coil,C,2.0,12000,903.39,0,151.18,2,3,0,1.967,2.132,2.376857142857143,2.1468
2024-03-07,1,1,coil,C,2.0,12000,901.18,0,157.99,3,3,0,1.97,1.967,2.015857142857143,2.1372333333333335
2024-03-08,1,1,coil,C,2.0,12000,881.12,0,173.7,4,3,0,2.339,1.97,2.0215714285714284,2.158933333333333
2024-03-09,1,1,coil,C,2.0,12000,901.19,0,205.08,5,3,0,1.011,2.339,1.9021428571428571,2.1100000000000003
2024-03-10,1,1,coil,C,2.0,12000,876.62,0,212.35,6,3,0,1.447,1.011,1.9195714285714285,2.077166666666667
2024-03-11,1,1,coil,C,2.0,12000,902.52,0,194.52,0,3,0,2.067,1.447,1.8475714285714286,2.0976333333333335
2024-03-12,1,1,coil,C,2.0,12000,893.47,0,144.48,1,3,0,2.463,2.067,1.894857142857143,2.1428000000000003
